ID,Name,Price,Size,Age,Floor,Location,Tags
026fc528665958f,天母大自然社區庭院邊間一樓,26880000,40.93,39.8,1.0,台北市,"邊間,免爬樓梯,有庭院,孝親房,近學區"
05edc928641605f,大雙子星金博愛店王,168000000,40.15,35.9,1.0,台北市,"免爬樓梯,裝潢美宅,近捷運,近公園,近商圈"
050a25287093918,AZ2雙子星邊間極品小豪宅,13800000,5.82,14.1,2.0,台北市,"廁所開窗,邊間,宜收租,格局方正"
076ec0286420148,內湖廠辦三車位,66000000,86.19,20.1,8.0,台北市,平面車位
0edb6d28594100d,低總價近未來捷運成家首選,11000000,11.52,48.2,4.0,台北市,"廁所開窗,採光佳,近公車站,格局方正"
0dc9f028694935c,❤️中山國小捷運3+1房❤️21世紀阿偉,22880000,26.24,56.9,3.0,台北市,"裝潢美宅,近捷運"
0d5275287159989,中正國中設籍✨挑高美妝✨住商廖澤豪,17800000,7.08,0.8,1.0,台北市,"廁所開窗,宜收租,免爬樓梯,近捷運,近學區,近商圈"
09085e286515935,威靈頓山莊好讚!,58000000,61.92,58.5,1.0,台北市,
01c880286948755,招租中❤️圓環雙招牌金店❤️21世紀阿偉,50880000,25.5,45.1,1.0,台北市,免爬樓梯
00914828692687d,大帝國氣派商辦,62800000,46.49,18.4,9.0,台北市,"平面車位,景觀宅,裝潢美宅,近捷運,近公園"
0e5a5828685376c,獨家康寧路白金方正公寓4樓,18880000,21.82,42.0,4.0,台北市,"三面採光,格局方正,近商圈"
00c923285867310,稀有邊間2樓美3房都更公寓市政府捷運旁,26880000,20.65,41.0,2.0,台北市,"邊間,近捷運,近商圈"
04d70d286978356,東湖國中方正4房,21800000,30.14,36.6,5.0,台北市,"景觀宅,近公園,近公車站"
001911286948836,大同❤️台北車站旁❤金店面+7車位❤️21世紀阿偉,89000000,26.34,18.2,1.0,台北市,免爬樓梯
059e2b28697550c,BZ2萬大美寓黃金屋,8980000,9.43,49.6,2.0,台北市,"近公園,格局方正"
0ac465287040019,獨家⭐正面三民公園稀有3房⭐公寓2樓,35000000,30.26,39.2,2.0,台北市,近公園
03113e28704018d,⭐健康國小方正三房⭐我是承辦可店配,25000000,25.0,51.0,4.0,台北市,前後陽台
05e05528552431a,【外11》西門町亞曼尼美宅,12100000,9.18,36.9,8.0,台北市,"宜收租,近商圈"
01449828704204a,205景美景興保固套房,10680000,5.94,30.8,4.0,台北市,裝潢美宅
09d7e3287031263,近Ｙ２４捷運電梯三房,24000000,28.3,41.2,5.0,台北市,"前後陽台,房間皆有窗,邊間,裝潢美宅"
0a3e82286925596,基泰高更朝南靜邸,19880000,8.12,27.0,4.0,台北市,
0d659628710196e,萬芳國宅一樓大空間,22000000,21.43,41.4,1.0,台北市,免爬樓梯
0939d728541473d,天母地區⭕僑資大廈電梯3房⭕法拍好貸免排隊,18686000,28.08,47.0,7.0,台北市,
0a5377286949207,內湖❤️一院香電梯別墅❤️21世紀阿偉,98880000,90.17,15.8,0.0,台北市,"平面車位,近學區"
06fc5028540930c,中山雙連雙捷運電梯兩房,25880000,21.38,40.0,6.0,台北市,"景觀宅,裝潢美宅,高樓層,格局方正,近商圈"
0a199728636021a,中山國小捷運電梯三房-住商亞俊,23100000,21.68,48.2,4.0,台北市,"採光佳,裝潢美宅,格局方正"
0b386328613671d,世貿雙庭☆正面公園綠景三房坡平車位,68880000,52.3,34.0,7.0,台北市,"平面車位,近公園"
0707f328594193e,稀有釋出黃金二樓公寓,22000000,20.04,46.5,2.0,台北市,"近公園,近商圈"
0d7ea328668939f,中山國小質感華廈三房,23100000,21.68,48.2,4.0,台北市,"採光佳,裝潢美宅,格局方正"
0ee346286949546,獨家專賣❤️杭州南電梯一層一戶❤️21世紀阿偉,69880000,56.12,45.9,6.0,台北市,"一層一戶,次頂樓,格局方正"
08270f28648330a,⭐潘安推薦⭐近捷運商圈寬敞寧靜一樓,30800000,27.0,39.0,1.0,台北市,"免爬樓梯,近捷運,近商圈,格局方正"
068e6c285509633,樂福集團-近六張犁捷運大面寬精美車庫店辦,45300000,29.06,40.4,1.0,台北市,"平面車位,免爬樓梯,有庭院,裝潢美宅,格局方正,大面寬"
0b2c0628657014e,搶手景美捷運高樓景觀美屋,29880000,31.62,37.6,7.0,台北市,"前後陽台,景觀宅,裝潢美宅,高樓層,格局方正,近商圈"
02b174286797998,D7雙城電梯美妝兩房,12800000,8.02,44.9,3.0,台北市,"裝潢美宅,近商圈"
06647b28706684b,獨家銷售~松山❤️⭐民生公園邊間一樓❤️⭐可住可辦,72800000,27.06,43.6,1.0,台北市,"邊間,免爬樓梯"
069845283629935,中山國小捷運好宅,28000000,35.6,58.0,9.0,台北市,採光佳
081603285229953,低總價博愛特區弘道採光美套,9880000,7.75,46.9,7.0,台北市,
0c428228651878e,稀有天母低總價電梯兩房,16680000,21.17,46.1,2.0,台北市,格局方正
08a97628481827b,萬芳醫院捷運芳朵景觀高樓小豪邸,13500000,5.62,9.6,11.0,台北市,"景觀宅,次頂樓"
029b5a28651920e,天母國小極致四房電梯,39600000,34.44,43.3,2.0,台北市,"三面採光,房間皆有窗"
032a5b286949954,松山❤️立功花園新城3房❤️21阿偉,46880000,29.41,18.6,2.0,台北市,"採光佳,邊間"
0fdf5728654764f,公館羅斯福路電梯景觀漂亮3房,36900000,24.83,40.9,9.0,台北市,"雙衛浴,景觀宅,裝潢美宅,格局方正"
08eb18286518676,維多庭園四房+車位,62880000,18.86,24.7,1.0,台北市,"平面車位,免爬樓梯,有庭院"
0ec7fe28526067c,小巨蛋京璽,66660000,30.2,15.1,5.0,台北市,"三面採光,雙衛浴,邊間,一層一戶,近學區"
05a50728710238a,忠順大院高樓景觀戶,48000000,25.88,4.8,14.0,台北市,"平面車位,景觀宅,高樓層"
044ae528603710a,#文化社區大庭院邊間大三房~洽北投三合街二段480號0228967788,24880000,27.85,38.8,1.0,台北市,"邊間,免爬樓梯,有庭院,無暗房"
090e5a28706732c,大同❤️⭐大橋頭電梯景觀3房❤️⭐21世紀徐儀婷,26880000,29.71,44.2,12.0,台北市,"景觀宅,高樓層"
0916b5283183124,K717士林夜市金店面,120000000,58.43,78.4,1.0,台北市,"免爬樓梯,近商圈"
08107e280209748,雙敦學區電梯美四房,54000000,33.85,38.9,3.0,台北市,"景觀宅,近學區,格局方正"
0feee728534987e,長泰街一樓,15800000,16.22,48.2,1.0,台北市,"免爬樓梯,格局方正"
0e63f728651915a,公園景觀舒心樂活美寓,23980000,29.83,38.8,4.0,台北市,"景觀宅,近商圈"
088e3a286948800,中正❤️捷運忠孝新生花園一樓。21世紀阿偉,72800000,19.31,26.2,1.0,台北市,"平面車位,免爬樓梯,有庭院"
073f06287067757,大安森林❤️⭐青田景觀豪邸❤️⭐21世紀徐儀婷,120000000,54.14,18.0,6.0,台北市,"景觀宅,獨棟,一層一戶"
0f6957286519194,石牌站璞園吾上琚2+1房加車位,62880000,27.03,6.7,12.0,台北市,"平面車位,近學區"
0f63af286522421,天東稀有長效收租店面,59000000,28.57,39.6,1.0,台北市,"宜收租,免爬樓梯,近商圈,近公園"
0c587428555163d,忠孝敦化精品收租店面,89800000,16.84,16.8,1.0,台北市,"宜收租,免爬樓梯,近商圈"
06cc6c285940954,國光３房面青年公園,16500000,15.9,45.7,10.0,台北市,"廁所開窗,採光佳,景觀宅,邊間,裝潢美宅,近捷運,近公園,格局方正"
01876b286674246,352BH捷運內湖亮麗二樓,21800000,24.61,46.9,2.0,台北市,"近公園,格局方正"
033d42286978430,金元寶低總價套房,8980000,4.63,28.8,5.0,台北市,
0fd49c286070542,【圓璽不動產】珮綵❖信義藏豐面公園,15800000,7.18,0.0,2.0,台北市,"景觀宅,近捷運,近公園,近商圈"
03339f285941854,黃金地點近捷運．可店可辦,36600000,23.77,40.2,1.0,台北市,"廁所開窗,免爬樓梯,近捷運,近公園,近商圈"
0119ba286079762,海華九福名人／近永春站捷運站。住辦店面皆宜 一樓,34800000,19.85,39.0,1.0,台北市,"免爬樓梯,近商圈"
017a97286519047,天母新光旁美裝電梯兩房,21980000,23.23,48.0,7.0,台北市,廁所開窗
0e9d8428672973f,ＮＥＷ東區三普名人巷高樓,77800000,36.15,34.6,11.0,台北市,"廁所開窗,前後陽台,平面車位,採光佳,景觀宅,裝潢美宅,近捷運,近學區,高樓層,格局方正"
090e85285746816,溫州稀有電梯兩房,29800000,16.5,45.6,3.0,台北市,"裝潢美宅,近捷運,近公園,近學區,近商圈"
08ea9b287068170,⭐️賣厝找鴻毅⭐❤️專任❤️北投樹山丘高綠化2房車,24980000,15.99,3.1,5.0,台北市,平面車位
06b81328706717d,民生低總價❤️⭐新光漂亮電梯大套房❤️⭐21徐儀婷,9980000,5.87,40.4,8.0,台北市,裝潢美宅
0c953e28533719a,中正稀有低總置產宅,19360000,16.99,44.0,3.0,台北市,"宜收租,一層一戶,近學區"
04bc9e28694964b,天母❤️法餐人潮金店面❤️21世紀阿偉,83980000,61.39,40.3,1.0,台北市,"邊間,宜收租,免爬樓梯"
0446da287031068,福之鄉面公園快打給我,52000000,37.12,41.5,5.0,台北市,"景觀宅,邊間,裝潢美宅,近公園,格局方正,重劃區"
08926e286569759,稀有承德路店面,86880000,17.76,46.6,1.0,台北市,"宜收租,免爬樓梯,裝潢美宅,近捷運,近公園,格局方正"
0d21e3284824407,中山國小精品辦公室B,23800000,25.43,40.2,5.0,台北市,"宜收租,近商圈"
051e63285498815,忠順大院2~高樓景觀大坡平3房,47800000,25.88,4.0,14.0,台北市,"平面車位,景觀宅,高樓層"
0d376528645850d,♠︎朗居名哲♠︎【專任】稀有面石牌公園黃金三樓,25800000,29.19,49.8,3.0,台北市,"採光佳,近公園,格局方正"
0a75b9284118283,大安硯景觀2房,31880000,14.65,14.2,9.0,台北市,景觀宅
055e3a285344969,專約景觀捷運房,13200000,12.03,29.6,9.0,台北市,"三面採光,景觀宅,宜收租"
0a6904286392679,挑高住辦一樓,29800000,13.85,16.8,1.0,台北市,"免爬樓梯,裝潢美宅,近學區"
07c954285359803,15651-萬芳醫院電梯五房露臺戶,36880000,41.87,41.8,7.0,台北市,"三面採光,有露臺,近捷運"
054b8e28612251d,富陽街獨家●極美庭院三房,31600000,28.28,38.9,1.0,台北市,"廁所開窗,採光佳,景觀宅,免爬樓梯,有庭院,裝潢美宅,近捷運,近公園,格局方正"
03352f286085299,大安公園溫州名人巷車庫1樓,68800000,30.88,41.4,1.0,台北市,"雙衛浴,免爬樓梯,有庭院,格局方正"
0f79b928694872d,我承辦❤️松山饒河夜市熱鬧金店❤️21世紀阿偉,68800000,14.8,9.4,1.0,台北市,"宜收租,免爬樓梯"
0f1f2b285659433,捷運龍山寺黑土黃金透天店,148000000,158.28,60.6,4.0,台北市,"近捷運,近商圈"
09bbcf286250910,敦南逸園4房坡平車位,51880000,31.82,34.6,6.0,台北市,"三面採光,平面車位,永久棟距,近捷運,近學區,格局方正"
03e9d3286978441,四期國賓官邸四房雙車,62880000,38.22,9.5,4.0,台北市,"平面車位,雙車位,裝潢美宅"
042087285675444,敦北小巨蛋林蔭大道整層商辦,288000000,189.73,47.2,10.0,台北市,"景觀宅,高樓層"
05392128533293a,名人漂亮2房,16800000,12.29,41.8,13.0,台北市,
00d0cc286292057,卡莎米亞景觀美屋+平面車位,29800000,32.83,27.4,13.0,台北市,"平面車位,景觀宅"
019b9c286521352,翠山莊泳池管理別墅,76880000,66.3,49.0,2.0,台北市,"有庭院,近公車站"
0f0c7728694904a,松山❤️正富錦面公園華廈❤️21世紀阿偉,39600000,27.14,46.1,4.0,台北市,近公園
0305cc286674325,344AH台北市萬喆坡平車位,3280000,0.0,7.5,,台北市,平面車位
03fc43287040127,☀️名人高樓電梯漂亮1+1房☀️民生社區,16800000,12.29,41.1,13.0,台北市,"高樓層,近商圈"
0743a0286339678,名人漂亮2房,16800000,12.29,41.8,13.0,台北市,
0ae941277165785,GZ5捷運美妝電梯景觀四房,46980000,35.61,11.5,11.0,台北市,"景觀宅,邊間,高樓層,格局方正"
06acbc28697842b,小巨蛋全新裝潢住辦四房車位,43200000,34.67,35.1,2.0,台北市,"平面車位,裝潢美宅,近捷運"
028156286540428,國際名紳高樓美景3房車位,75890000,44.27,30.2,8.0,台北市,"平面車位,雙主臥,裝潢美宅,近學區,高樓層"
0f62e128625498b,永吉面公園美寓,29000000,24.82,39.6,3.0,台北市,"雙衛浴,採光佳,邊間,近公園"
0c4fba285363944,忠孝東路五段二樓三房宅,25980000,28.1,54.0,2.0,台北市,格局方正
0e22a8286281936,大安新生森林公園極品一樓,55000000,25.85,57.8,1.0,台北市,"免爬樓梯,裝潢美宅,近學區,格局方正"
05fb2c286949965,松山❤️名人漂亮1+1❤️21世紀阿偉,16800000,12.29,41.8,13.0,台北市,格局方正
0563e5286949051,松山❤️敦化一品雙敦4房❤️21世紀阿偉,54000000,33.85,39.0,3.0,台北市,"近捷運,近學區"
0c1b22286786943,西門捷運聯富賀采景觀兩房,19800000,9.51,17.1,11.0,台北市,"景觀宅,邊間,裝潢美宅,無暗房,高樓層,近商圈"
0036ec28506501b,一樓前庭院捷運3分鐘,15800000,16.22,48.1,1.0,台北市,"免爬樓梯,有庭院,格局方正,近商圈"
060e53286845140,晴光花博美裝套房,9800000,6.96,45.0,7.0,台北市,"宜收租,裝潢美宅,近商圈"
0ed86f28686526f,西門捷運聯富賀采景觀兩房,19800000,9.51,17.1,11.0,台北市,"景觀宅,邊間,裝潢美宅,無暗房,高樓層,近商圈"
0ee2d4285334765,敦南逸園邊間四房坡平車位,51880000,31.82,34.6,6.0,台北市,"三面採光,平面車位,邊間"
0399dd28610404b,信義寶徠花園景觀豪邸★找中信鉑曜小徐洽談,175000000,56.99,17.0,21.0,台北市,"平面車位,雙車位,採光佳,景觀宅,高樓層"
098085285941642,青田文青小金店,18800000,2.69,46.7,1.0,台北市,"宜收租,免爬樓梯,裝潢美宅,近公園,近學區,近商圈"
082f0e286949377,獨家❤️我承辦❤️民生社區電梯2房❤️21阿偉,24800000,18.93,41.3,13.0,台北市,格局方正
0a84e428526057e,雙敦學區黃金住辦,29880000,20.59,45.8,6.0,台北市,近學區
0b453228554776f,大直藝術廳鋼骨名邸,103880000,48.52,21.7,3.0,台北市,"平面車位,雙車位,一層一戶,近商圈"
040d3128703991e,電梯☀️南京三民3房華廈☀️寶清街,33880000,28.49,0.0,7.0,台北市,
07269128703139a,新生－裏千家流八疊茶室,20980000,7.64,29.2,2.0,台北市,裝潢美宅
041315286205256,【芒果地產】大稻埕馬仕邊間2房,13280000,6.91,29.0,7.0,台北市,"邊間,近商圈"
067b19285982206,文藝方正美四房-新莊買屋賣屋台灣房屋新莊幸福店,43800000,38.77,43.4,8.0,台北市,"採光佳,格局方正"
085f85285746409,正基隆路三角窗銀行金店,230000000,28.75,35.2,1.0,台北市,"邊間,宜收租,免爬樓梯,裝潢美宅,近捷運,近公園"
00c97a287152416,❤️樹海景觀❤️三房車位❤️敦化南路燙金門牌,86600000,35.0,30.0,7.0,台北市,景觀宅
06c1dc28695004c,松山❤️高興興業低總辦公室❤️21阿偉,26900000,30.18,29.8,12.0,台北市,"近捷運,高樓層"
00549a28708217e,龍山寺站、萬大線中心點各徒步5-6分鐘，生活機能佳,16200000,21.3,35.0,2.0,台北市,宜收租
0dea10286518734,稀有北士科大坪數住辦可拆賣,333000000,285.4,33.5,7.0,台北市,"採光佳,邊間"
06a4a3286214292,使館區新美齊露臺戶┃張佑甄心樂活,65800000,28.39,0.0,2.0,台北市,"有露臺,平面車位"
0cb4c9285542565,捷運永春站大3房格局方正採光好座落面靜巷,35800000,28.97,38.0,2.0,台北市,"平面車位,採光佳,近台鐵,近學區,格局方正,近商圈"
04e58d285731515,360中山捷運悠美美三房,23100000,21.68,48.2,4.0,台北市,"採光佳,格局方正"
0a7f70268272425,康莊社區❤️電梯四房❤️車位❤️,36800000,36.46,9.4,10.0,台北市,平面車位
0b5cae28665714d,晴美墅7F-D棟,21070000,14.03,2.9,7.0,台北市,景觀宅
009f9628587899e,高樓如意園河景美三房,25980000,30.89,29.8,8.0,台北市,"裝潢美宅,高樓層,格局方正,近商圈"
04c13d286702516,【小巢】萬隆雋詠電梯三房車稀有露臺戶-品均,39880000,24.06,9.0,2.0,台北市,有露臺
0b0145285841071,甲桂林樹海景觀管理三房⭐️住商謝秀珍⭐️,23800000,36.59,39.9,2.0,台北市,"景觀宅,邊間,裝潢美宅,永久棟距,近學區"
06c12b286525422,士林溫馨3房美寓低樓層,22800000,28.79,54.0,3.0,台北市,
014ad028584574e,至善天下歐式豪邸,83880000,58.41,28.5,11.0,台北市,平面車位
037d1328715027d,專約\/政大附中\/土地持分大\/庭院別墅❤️低於實登,47980000,63.19,23.1,4.0,台北市,"平面車位,有庭院"
0b995828563612e,亞太企業家精選廠辦坡車,41720000,48.37,26.1,4.0,台北市,"平面車位,邊間,格局方正"
0b26c9286948559,松山❤️健康國小學區3房❤️21阿偉,25000000,25.0,51.0,4.0,台北市,近學區
0a6c16285787345,❤年收165萬林森商圈正透天☎小巢榮華店,55000000,56.58,0.0,4.0,台北市,"宜收租,近商圈"
074aef287039848,松山區⭐民生社區朝南一樓⭐有裝潢,39980000,32.5,51.7,1.0,台北市,"免爬樓梯,裝潢美宅"
08978c286095896,稀有吉林1樓,22980000,22.29,56.0,1.0,台北市,免爬樓梯
0394bc285880133,威京尊龍Ⅲ四房車,43880000,27.47,28.1,6.0,台北市,"景觀宅,邊間"
08a9f8286093961,吉林商圈公園靜巷頂加,32500000,23.55,54.0,4.0,台北市,"格局方正,近商圈"
00aa27284393620,迪化靜巷潛力透天(1+2),29800000,30.63,47.9,,台北市,
0fd70028636892e,信義區|捷運後山埤站|公寓法拍屋,29000000,32.12,37.0,4.0,台北市,"近捷運,近學區"
0b543128486418a,C6萬芳醫院捷運華廈5房,36880000,41.87,41.8,7.0,台北市,"有露臺,雙衛浴,景觀宅"
05b71828549375f,松江南京精緻電梯2房,13360000,8.74,47.1,4.0,台北市,"裝潢美宅,近捷運,近商圈"
0785f228703983b,松山⭐家樂福旁面寬一樓⭐,48800000,33.77,51.4,1.0,台北市,免爬樓梯
09b7c2287067495,松山⭐❤️二村正面公園頂家大戶⭐❤️21徐儀婷,52880000,45.45,54.2,4.0,台北市,近公園
02a434286518514,面天母圓環人潮金店面,59800000,36.38,44.7,1.0,台北市,免爬樓梯
076404284352437,一週絕對秒殺 敦化學區小套房,13850000,10.59,43.1,11.0,台北市,"採光佳,近學區"
0f013f287067042,文山❤️忠順大院3房+車位❤️21徐儀婷,48000000,25.88,4.5,14.0,台北市,"平面車位,裝潢美宅"
0d3056285356370,萬華貴仁財源滾滾面寬金店,29980000,31.34,40.3,1.0,台北市,"宜收租,免爬樓梯,快速道路"
01a8df284064209,信義時代廣場,21680000,9.01,27.2,8.0,台北市,"景觀宅,裝潢美宅,近捷運,高樓層"
088c67287039727,松山☀️新光美套房☀️民生社區圓環,9980000,5.87,41.0,8.0,台北市,
0fd12a285925885,#忠孝敦化國泰建設低公設4房華廈,46600000,37.68,37.0,2.0,台北市,近商圈
0e0eae28472497f,榮星花園|稀有釋出|邊間二樓屋主售屋意願強,21000000,29.78,40.0,2.0,台北市,"前後陽台,採光佳,邊間,快速道路,近商圈"
070530287090270,正中華路面寬金店,43000000,18.8,50.5,1.0,台北市,"廁所開窗,近台鐵,宜收租,免爬樓梯,近捷運,近公園"
0a51de286672812,457BH樂揚映百(預售屋),42000000,17.62,0.0,5.0,台北市,平面車位
03d51828706727d,松山❤️⭐民生健康朝南一樓❤️⭐21徐儀婷,39980000,32.5,51.3,1.0,台北市,免爬樓梯
0b9c8d286812203,敦化101景3房,41880000,19.1,49.5,15.0,台北市,採光佳
0a3fac286339398,松江雙捷運電梯美2房,13360000,8.74,47.1,4.0,台北市,裝潢美宅
0cb3de285410885,『成功國宅』綠意窗景,31880000,23.06,39.5,5.0,台北市,
03430e28651906f,專任稀有面石牌公園黃金三樓,25800000,29.19,49.9,3.0,台北市,"採光佳,近公園,格局方正"
021bc828694873a,松山民生東四段。學區樹海4房。21世紀阿偉,48000000,52.73,50.4,3.0,台北市,近學區
07204b286521611,天母圓環靜巷3+1房公寓三樓,23880000,24.77,46.2,3.0,台北市,"前後陽台,採光佳,裝潢美宅,格局方正,近商圈"
0d584828557167b,近芝山站綠景美寓,22920000,28.04,42.4,5.0,台北市,"廁所開窗,景觀宅,裝潢美宅,近公園,格局方正"
06f6dc287147692,捷運六張犁\/坡平車位\/和平賞❤️羅小姐,65000000,39.91,24.2,6.0,台北市,平面車位
0aeec9285884156,H7文山維也納極美四房車,41800000,23.46,28.3,1.0,台北市,"平面車位,採光佳,免爬樓梯,有庭院,近商圈"
0d92c7285943013,南京西精緻小套房,8500000,6.88,46.1,12.0,台北市,"採光佳,景觀宅,宜收租,裝潢美宅,高樓層,近商圈"
0bbcca28657083a,捷運忠孝新生稀有辦公,47000000,25.23,43.5,4.0,台北市,"房間皆有窗,景觀宅,宜收租,裝潢美宅,近捷運"
094478283608008,民生社區☀️三民靜巷朝南一樓☀️21小綠,39980000,32.5,51.9,1.0,台北市,"免爬樓梯,近公車站,近商圈,近公園,孝親房,格局方正"
0b0b2c286521447,天母東路有內梯的美景頂加,28000000,30.77,45.6,5.0,台北市,"三面採光,景觀宅,邊間,近學區,格局方正,近商圈"
019fee28715102f,景觀無敵❤️敦南樹海高樓三房車❤️另有其他樓層,86600000,35.0,30.0,10.0,台北市,"平面車位,景觀宅,高樓層"
031d73286369892,F8四季芳庭面公園三房,42800000,35.75,35.6,3.0,台北市,"景觀宅,裝潢美宅,近公園"
0fb533286956304,㊝新紐約景觀邊間美房,17500000,6.71,15.6,11.0,台北市,"景觀宅,邊間,獨棟,格局方正"
03cc7e286811345,內湖維多利亞嘉醴精美戶,30880000,20.9,12.0,9.0,台北市,平面車位
0bc01328612528c,(170)雙連捷運稀有店面,46900000,10.43,19.6,1.0,台北市,"免爬樓梯,近捷運"
0075f7284964382,磅礡河畔景觀三房美寓,21800000,30.27,48.9,4.0,台北市,"景觀宅,邊間,近學區,格局方正"
0dc01228600403c,南港世界明珠景觀16樓。胖先生,149980000,58.73,0.0,16.0,台北市,"平面車位,景觀宅"
08fb36285671186,德惠稀有電梯頂家,26800000,21.36,40.3,7.0,台北市,"景觀宅,裝潢美宅,高樓層"
0920bf285495121,信義龍門大3房（未來捷運廣慈站）請洽：彭,26000000,33.73,39.0,2.0,台北市,"平面車位,格局方正,近公車站,近公園"
023c1426923881a,"環境優雅綠樹成蔭,官邸豪宅比鄰三角窗店面.",228000000,23.79,57.1,1.0,台北市,"邊間,免爬樓梯,近學區"
0bd60028534957f,A210赤峰街美公寓,25880000,16.84,47.5,5.0,台北市,
0f821c28659632f,【中山國中捷運宅】新生北路靓麗三房,23100000,21.68,48.0,4.0,台北市,"近捷運,近公車站"
0ecf8628574573f,師大附中金土二樓美寓,42800000,29.77,60.2,2.0,台北市,"廁所開窗,房間皆有窗,邊間,裝潢美宅,近捷運,近公園,格局方正"
00394728425281d,四期超值黃金店面,36680000,26.43,24.9,1.0,台北市,"免爬樓梯,近商圈"
054ca6286467607,牯嶺公園獨棟電梯美廈,31800000,29.15,39.0,3.0,台北市,"採光佳,獨棟,一層一戶,近公園,格局方正,近商圈"
08fffe286035466,忠孝敦化漂亮3房☆大安區買屋大安區買房☆,56880000,32.43,37.6,5.0,台北市,"平面車位,邊間,格局方正"
02391d286978247,獨家四期極光車庫別墅,68800000,31.68,22.9,3.0,台北市,"平面車位,雙車位"
00a4f228706728e,松山⭐❤️二村綠蔭大空間4房⭐❤️21世紀徐儀婷,40800000,36.16,52.2,4.0,台北市,"景觀宅,近公園,近公車站"
0cbd3a286949021,信義❤️北醫3.3%投報收租屋❤️21世紀阿偉,36800000,38.71,38.2,1.0,台北市,"宜收租,免爬樓梯"
0ef8a028583826a,山居生活景觀套房,4880000,10.98,42.8,,台北市,"採光佳,景觀宅,近公車站"
05dfed28706699a,大安東區☘️❤️阿波羅大廈景觀戶☘️❤️次高樓層,99960000,66.76,46.5,12.0,台北市,"平面車位,景觀宅,次頂樓"
03579d28576159f,獨戶邊間兩房帶車位,26000000,20.06,21.7,2.0,台北市,"邊間,一層一戶,近學區,近商圈"
0e8d90286460591,北投行義路前後陽台景觀公寓大三房可以買,11000000,27.82,39.9,5.0,台北市,"前後陽台,景觀宅"
0744bf285409272,國館吉利面寬管理高樓之星,44800000,32.0,42.3,5.0,台北市,"三面採光,景觀宅,邊間,裝潢美宅,近捷運,無暗房,高樓層,大面寬"
07ee3827065394b,太子華威四房美廈,99880000,50.79,6.4,8.0,台北市,平面車位
08adc628587497c,【景美商圈】景美好宅收租屋~歡迎電洽,18800000,34.0,43.0,4.0,台北市,"宜收租,裝潢美宅,格局方正,近商圈"
00fe4a28315140b,捷運中山國小電梯精美2+1,13980000,7.98,42.0,6.0,台北市,"邊間,裝潢美宅,近捷運,格局方正"
0e1c9b287044859,南京捷運靜巷電梯雙併三房☞中信房屋陳慶洋,31880000,25.21,41.0,5.0,台北市,格局方正
0feb12285524281,【011】森之林套房,11300000,9.12,30.3,1.0,台北市,免爬樓梯
045f1e287102257,天母寧靜邊間大四房,29800000,44.55,44.9,4.0,台北市,"三面採光,邊間,無暗房"
07791b28680551d,古亭捷運邊間電梯3房,24300000,24.38,41.5,5.0,台北市,"採光佳,邊間,近公園,無暗房,近學區,格局方正"
01fede28607135b,【圓璽不動產】珮綵❖日安精品樓中樓,68000000,40.26,27.0,6.0,台北市,"雙衛浴,平面車位,近公園,近學區,近商圈"
068640286075231,內湖港墘極美鼎加,28380000,28.77,45.1,4.0,台北市,"裝潢美宅,近捷運"
016145286948923,獨家專賣❤️北醫面寬三單位❤️21世紀阿偉,36800000,29.16,48.0,1.0,台北市,"免爬樓梯,近商圈"
0ebe5e286064052,南港五鐵好環境公園校園三樓美美寓,23880000,20.94,46.0,3.0,台北市,"裝潢美宅,格局方正"
00d4c0284879060,璀璨Sweet101景觀套房,22880000,7.36,16.5,13.0,台北市,"景觀宅,近學區,高樓層,近商圈"
0755a3286417618,【景觀】幸福三房成家美屋,14500000,25.67,42.9,4.0,台北市,"雙衛浴,採光佳,景觀宅"
014e45286087174,獨家｜捷運｜都更｜美套｜自用投資首選,9200000,6.93,44.0,6.0,台北市,"格局方正,近商圈"
0b3115285550024,＊＊松江南京商辦＊＊115坪＊＊屋主自售＊＊,138880000,88.0,41.0,7.0,台北市,"宜收租,近捷運,近商圈,近公車站"
047a34286978003,四期低總挑高3+1房車位,25800000,14.84,15.5,3.0,台北市,
07181a286282752,【新接】家美辦公景觀後棟,68000000,47.99,31.3,10.0,台北市,"平面車位,景觀宅,近公車站,高樓層,近商圈"
083182284919404,大安區二房華廈,35680000,23.75,46.1,4.0,台北市,近學區
0949b428551548b,邊間稀有電梯大樓,29600000,33.64,43.0,3.0,台北市,"採光佳,邊間,宜收租"
0c366e287031640,攬翠樓公園美景】～,56500000,31.15,36.9,4.0,台北市,"景觀宅,裝潢美宅,近捷運,近學區"
0a0220284783194,新銳天下大三房,26880000,31.31,35.4,1.0,台北市,免爬樓梯
055414286949461,獨家專賣❤️民生社區電梯3房+車位❤️21世紀阿偉,45000000,33.08,41.8,13.0,台北市,"平面車位,景觀宅,高樓層,格局方正"
044878285700835,苑景／南港五鐵站旁。高樓景觀戶 邊間4房＋車位,52880000,31.42,12.0,11.0,台北市,"平面車位,景觀宅,邊間,高樓層"
0dcfb6285368691,文大透天收租套房,19800000,27.75,56.4,2.0,台北市,宜收租
0bae3b286950119,萬華❤️台北晶麒捷運2房+車位❤️21世紀阿偉,46500000,24.58,8.0,16.0,台北市,"平面車位,裝潢美宅,近捷運"
